"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0209000;"Powiat legnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";73,1;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";60,8;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";58,7;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";56,8;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";55,3;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";54,0;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,5;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";53,3;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";53,2;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";53,0;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";53,5;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,4;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,2;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";56,7;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";58,4;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";60,2;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";61,8;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";63,4;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";64,8;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";69,0;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";70,5;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";71,4;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,1;"osoba";"";
0210000;"Powiat lubański";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";72,9;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";49,0;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";47,9;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";47,4;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";47,2;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";47,5;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";47,9;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";48,8;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";49,6;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";50,2;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";52,2;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,0;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";56,3;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";58,5;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";60,7;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";63,1;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";65,9;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";68,6;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";71,0;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";73,5;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";75,3;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";76,4;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";77,1;"osoba";"";
0211000;"Powiat lubiński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";77,5;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";64,0;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";60,9;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";58,7;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";56,4;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";55,0;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,9;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";53,4;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";52,8;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";52,4;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";52,2;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";52,4;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";53,3;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";54,7;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";56,0;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";57,9;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";60,0;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";61,9;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";63,9;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";67,7;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";69,4;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";71,0;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,6;"osoba";"";
0212000;"Powiat lwówecki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";73,6;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";61,9;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";59,6;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";57,6;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";56,4;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";55,8;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";55,6;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";55,5;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";55,6;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";55,8;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";56,1;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";57,1;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";59,0;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";60,8;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";62,0;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";63,4;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";65,4;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";67,3;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";68,9;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";72,8;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";74,4;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";75,3;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";75,6;"osoba";"";
0213000;"Powiat milicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";75,2;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";59,3;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";57,2;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";55,4;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";54,0;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";53,5;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";52,8;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";52,9;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";52,6;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";52,9;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";53,7;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,4;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,6;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";56,8;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";58,1;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";59,9;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";61,6;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";63,7;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";65,0;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";67,7;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";68,8;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";69,5;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";70,6;"osoba";"";
0214000;"Powiat oleśnicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";71,0;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";54,0;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";52,1;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";50,7;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";49,8;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";49,7;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";49,6;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";49,8;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";50,3;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";51,5;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";52,6;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";54,2;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";55,9;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";57,9;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";59,6;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";61,7;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";63,5;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";65,1;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";67,2;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";69,1;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";70,6;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";71,8;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";72,7;"osoba";"";
0215000;"Powiat oławski";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";73,0;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";59,1;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2003";57,3;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2004";55,5;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2005";54,0;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2006";53,4;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2007";53,0;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2008";52,7;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2009";52,4;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2010";52,3;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2011";52,9;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2012";53,8;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2013";54,1;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2014";54,9;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2015";56,0;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2016";56,9;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2017";58,2;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2018";59,8;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2019";61,3;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2020";65,2;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2021";66,3;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2022";67,4;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2023";68,6;"osoba";"";
0216000;"Powiat polkowicki";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2024";69,0;"osoba";"";
0217000;"Powiat strzeliński";"ludność w wieku nieprodukcyjnym na 100 osób w wieku produkcyjnym";"2002";62,8;"osoba";"";
